id,data
42916193945,#WM #glial #oligodendrocyte
42916208564,#WM #glial #oligodendrocyte
42916940481,#WM #glial #oligodendrocyte
42917727449,#WM #glial #oligodendrocyte
42918020330,#WM #glial #oligodendrocyte
42918458460,#WM #glial #oligodendrocyte
42919114956,#WM #glial #oligodendrocyte
42929629454,#WM #glial #oligodendrocyte
42929746101,#WM #glial #oligodendrocyte
42929775354,#WM #glial #oligodendrocyte
42929848229,#WM #glial #oligodendrocyte
42929905630,#WM #glial #oligodendrocyte
42929994916,#WM #glial #oligodendrocyte
42930035442,#WM #glial #oligodendrocyte
42930123046,#WM #glial #oligodendrocyte
42930284548,#WM #glial #oligodendrocyte
42930619481,#WM #glial #oligodendrocyte
42930634567,#WM #glial #oligodendrocyte
42930955430,#WM #glial #oligodendrocyte
42930956902,#WM #glial #oligodendrocyte
42931306156,#WM #glial #oligodendrocyte
42933453048,#WM #glial #oligodendrocyte
42944185133,#WM #glial #oligodendrocyte
42944768055,#WM #glial #oligodendrocyte
42944987876,#WM #glial #oligodendrocyte
42945002527,#WM #glial #oligodendrocyte
42945031585,#WM #glial #oligodendrocyte
42945147565,#WM #glial #oligodendrocyte
42945221275,#WM #glial #oligodendrocyte
42945222725,#WM #glial #oligodendrocyte
42945805363,#WM #glial #oligodendrocyte
42947324046,#WM #glial #oligodendrocyte
42947762051,#WM #glial #oligodendrocyte
42958682637,#WM #glial #oligodendrocyte
42959034012,#WM #glial #oligodendrocyte
42959223136,#WM #glial #oligodendrocyte
42959340339,#WM #glial #oligodendrocyte
42959443710,#WM #glial #oligodendrocyte
42959720151,#WM #glial #oligodendrocyte
42959925544,#WM #glial #oligodendrocyte
42959984806,#WM #glial #oligodendrocyte
42960230287,#WM #glial #oligodendrocyte
42963020140,#WM #glial #oligodendrocyte
42963312145,#WM #glial #oligodendrocyte
42973298463,#WM #glial #oligodendrocyte
42973462437,#WM #glial #oligodendrocyte
42973678882,#WM #glial #oligodendrocyte
42973796416,#WM #glial #oligodendrocyte
42973826450,#WM #glial #oligodendrocyte
42973869925,#WM #glial #oligodendrocyte
42973884529,#WM #glial #oligodendrocyte
42974087614,#WM #glial #oligodendrocyte
42974088473,#WM #glial #oligodendrocyte
42974145335,#WM #glial #oligodendrocyte
42974161804,#WM #glial #oligodendrocyte
42974204345,#WM #glial #oligodendrocyte
42974306741,#WM #glial #oligodendrocyte
42974556256,#WM #glial #oligodendrocyte
42974686739,#WM #glial #oligodendrocyte
42976686960,#WM #glial #oligodendrocyte
42988513786,#WM #glial #oligodendrocyte
42989257993,#WM #glial #oligodendrocyte
42989565925,#WM #glial #oligodendrocyte
42990777212,#WM #glial #oligodendrocyte
42991186480,#WM #glial #oligodendrocyte
42991230365,#WM #glial #oligodendrocyte
42992382784,#WM #glial #oligodendrocyte
42992659660,#WM #glial #oligodendrocyte
43002632063,#WM #glial #oligodendrocyte
43002837560,#WM #glial #oligodendrocyte
43003158707,#WM #glial #oligodendrocyte
43003582241,#WM #glial #oligodendrocyte
43003654663,#WM #glial #oligodendrocyte
43003858728,#WM #glial #oligodendrocyte
43004765077,#WM #glial #oligodendrocyte
43005581868,#WM #glial #oligodendrocyte
43006254106,#WM #glial #oligodendrocyte
43006924464,#WM #glial #oligodendrocyte
43006939127,#WM #glial #oligodendrocyte
43016926034,#WM #glial #oligodendrocyte
43017116668,#WM #glial #oligodendrocyte
43017175303,#WM #glial #oligodendrocyte
43017247744,#WM #glial #oligodendrocyte
43017262137,#WM #glial #oligodendrocyte
43017320236,#WM #glial #oligodendrocyte
43017452934,#WM #glial #oligodendrocyte
43017804090,#WM #glial #oligodendrocyte
43017950058,#WM #glial #oligodendrocyte
43018591414,#WM #glial #oligodendrocyte
43019350873,#WM #glial #oligodendrocyte
43020008580,#WM #glial #oligodendrocyte
43020781706,#WM #glial #oligodendrocyte
43021146911,#WM #glial #oligodendrocyte
43021174983,#WM #glial #oligodendrocyte
43021802736,#WM #glial #oligodendrocyte
43032374583,#WM #glial #oligodendrocyte
43032418396,#WM #glial #oligodendrocyte
43034039049,#WM #glial #oligodendrocyte
43034069423,#WM #glial #oligodendrocyte
43034069632,#WM #glial #oligodendrocyte
43034069763,#WM #glial #oligodendrocyte
43035004300,#WM #glial #oligodendrocyte
43036374546,#WM #glial #oligodendrocyte
43046551469,#WM #glial #oligodendrocyte
43047165690,#WM #glial #oligodendrocyte
43047472123,#WM #glial #oligodendrocyte
43047531106,#WM #glial #oligodendrocyte
43047588853,#WM #glial #oligodendrocyte
43047631878,#WM #glial #oligodendrocyte
43049210976,#WM #glial #oligodendrocyte
43049312865,#WM #glial #oligodendrocyte
43049443317,#WM #glial #oligodendrocyte
43049720896,#WM #glial #oligodendrocyte
43049984247,#WM #glial #oligodendrocyte
43049984251,#WM #glial #oligodendrocyte
43050991186,#WM #glial #oligodendrocyte
43060890006,#WM #glial #oligodendrocyte
43061242673,#WM #glial #oligodendrocyte
43061548292,#WM #glial #oligodendrocyte
43061635094,#WM #glial #oligodendrocyte
43061636210,#WM #glial #oligodendrocyte
43061737546,#WM #glial #oligodendrocyte
43062306797,#WM #glial #oligodendrocyte
43063008226,#WM #glial #oligodendrocyte
43063037983,#WM #glial #oligodendrocyte
43063928643,#WM #glial #oligodendrocyte
43064001451,#WM #glial #oligodendrocyte
43064147278,#WM #glial #oligodendrocyte
43064468173,#WM #glial #oligodendrocyte
43075156888,#WM #glial #oligodendrocyte
43075520444,#WM #glial #oligodendrocyte
43075537011,#WM #glial #oligodendrocyte
43075785532,#WM #glial #oligodendrocyte
43076689869,#WM #glial #oligodendrocyte
43078339012,#WM #glial #oligodendrocyte
43078500492,#WM #glial #oligodendrocyte
43079360077,#WM #glial #oligodendrocyte
43080075485,#WM #glial #oligodendrocyte
43080383182,#WM #glial #oligodendrocyte
43090325986,#WM #glial #oligodendrocyte
43093232343,#WM #glial #oligodendrocyte
43093991614,#WM #glial #oligodendrocyte
43104605564,#WM #glial #oligodendrocyte
43104783103,#WM #glial #oligodendrocyte
43105086834,#WM #glial #oligodendrocyte
43105191481,#WM #glial #oligodendrocyte
43105249669,#WM #glial #oligodendrocyte
43105380951,#WM #glial #oligodendrocyte
43105876633,#WM #glial #oligodendrocyte
43105934668,#WM #glial #oligodendrocyte
43106197528,#WM #glial #oligodendrocyte
43107613532,#WM #glial #oligodendrocyte
43119193449,#WM #glial #oligodendrocyte
43119820856,#WM #glial #oligodendrocyte
43119995754,#WM #glial #oligodendrocyte
43120023634,#WM #glial #oligodendrocyte
43120214685,#WM #glial #oligodendrocyte
43120229640,#WM #glial #oligodendrocyte
43120258136,#WM #glial #oligodendrocyte
43120273482,#WM #glial #oligodendrocyte
43120505620,#WM #glial #oligodendrocyte
43120565038,#WM #glial #oligodendrocyte
43120667110,#WM #glial #oligodendrocyte
43120710790,#WM #glial #oligodendrocyte
43120754765,#WM #glial #oligodendrocyte
43120769826,#WM #glial #oligodendrocyte
43120987958,#WM #glial #oligodendrocyte
43121031915,#WM #glial #oligodendrocyte
43121237027,#WM #glial #oligodendrocyte
43122157078,#WM #glial #oligodendrocyte
43122287437,#WM #glial #oligodendrocyte
43122683100,#WM #glial #oligodendrocyte
43133866506,#WM #glial #oligodendrocyte
43134186629,#WM #glial #oligodendrocyte
43134291975,#WM #glial #oligodendrocyte
43134378341,#WM #glial #oligodendrocyte
43134714210,#WM #glial #oligodendrocyte
43134815107,#WM #glial #oligodendrocyte
43134975739,#WM #glial #oligodendrocyte
43135210987,#WM #glial #oligodendrocyte
43135268107,#WM #glial #oligodendrocyte
43135954486,#WM #glial #oligodendrocyte
43136655007,#WM #glial #oligodendrocyte
43136670820,#WM #glial #oligodendrocyte
43136815192,#WM #glial #oligodendrocyte
43137955113,#WM #glial #oligodendrocyte
43148512983,#WM #glial #oligodendrocyte
43148992792,#WM #glial #oligodendrocyte
43149371678,#WM #glial #oligodendrocyte
43150014943,#WM #glial #oligodendrocyte
43150394351,#WM #glial #oligodendrocyte
43152030950,#WM #glial #oligodendrocyte
43152337669,#WM #glial #oligodendrocyte
43162893564,#WM #glial #oligodendrocyte
43163170002,#WM #glial #oligodendrocyte
43163171620,#WM #glial #oligodendrocyte
43163405208,#WM #glial #oligodendrocyte
43163434089,#WM #glial #oligodendrocyte
43163608172,#WM #glial #oligodendrocyte
43163972665,#WM #glial #oligodendrocyte
43164046532,#WM #glial #oligodendrocyte
43164148861,#WM #glial #oligodendrocyte
43165697725,#WM #glial #oligodendrocyte
43166807129,#WM #glial #oligodendrocyte
43166821428,#WM #glial #oligodendrocyte
43166893973,#WM #glial #oligodendrocyte
43167199761,#WM #glial #oligodendrocyte
43177261676,#WM #glial #oligodendrocyte
43178341265,#WM #glial #oligodendrocyte
43178678247,#WM #glial #oligodendrocyte
43178867823,#WM #glial #oligodendrocyte
43178983222,#WM #glial #oligodendrocyte
43179144771,#WM #glial #oligodendrocyte
43179144784,#WM #glial #oligodendrocyte
43179144790,#WM #glial #oligodendrocyte
43179187732,#WM #glial #oligodendrocyte
43179201991,#WM #glial #oligodendrocyte
43179260186,#WM #glial #oligodendrocyte
43179392641,#WM #glial #oligodendrocyte
43180662720,#WM #glial #oligodendrocyte
43192154992,#WM #glial #oligodendrocyte
43193131187,#WM #glial #oligodendrocyte
43193235947,#WM #glial #oligodendrocyte
43193236055,#WM #glial #oligodendrocyte
43193292973,#WM #glial #oligodendrocyte
43193395826,#WM #glial #oligodendrocyte
43193541718,#WM #glial #oligodendrocyte
43195249206,#WM #glial #oligodendrocyte
43195832792,#WM #glial #oligodendrocyte
43196080460,#WM #glial #oligodendrocyte
43206376155,#WM #glial #oligodendrocyte
43206623075,#WM #glial #oligodendrocyte
43207002968,#WM #glial #oligodendrocyte
43207104149,#WM #glial #oligodendrocyte
43207396414,#WM #glial #oligodendrocyte
43208053241,#WM #glial #oligodendrocyte
43208142516,#WM #glial #oligodendrocyte
43208259302,#WM #glial #oligodendrocyte
43208259588,#WM #glial #oligodendrocyte
43208273477,#WM #glial #oligodendrocyte
43208594632,#WM #glial #oligodendrocyte
43208784638,#WM #glial #oligodendrocyte
43209646338,#WM #glial #oligodendrocyte
43209675082,#WM #glial #oligodendrocyte
43210069335,#WM #glial #oligodendrocyte
43210215084,#WM #glial #oligodendrocyte
43221779047,#WM #glial #oligodendrocyte
43221910407,#WM #glial #oligodendrocyte
43222057525,#WM #glial #oligodendrocyte
43222465062,#WM #glial #oligodendrocyte
43222494365,#WM #glial #oligodendrocyte
43222582995,#WM #glial #oligodendrocyte
43223006213,#WM #glial #oligodendrocyte
43223137630,#WM #glial #oligodendrocyte
43223137896,#WM #glial #oligodendrocyte
43223867577,#WM #glial #oligodendrocyte
43224611561,#WM #glial #oligodendrocyte
43235621393,#WM #glial #oligodendrocyte
43235622524,#WM #glial #oligodendrocyte
43235782453,#WM #glial #oligodendrocyte
43235941238,#WM #glial #oligodendrocyte
43236351005,#WM #glial #oligodendrocyte
43236789035,#WM #glial #oligodendrocyte
43237124402,#WM #glial #oligodendrocyte
43237796537,#WM #glial #oligodendrocyte
43237811424,#WM #glial #oligodendrocyte
43238863369,#WM #glial #oligodendrocyte
43239767653,#WM #glial #oligodendrocyte
43251376330,#WM #glial #oligodendrocyte
43251433575,#WM #glial #oligodendrocyte
43252002915,#WM #glial #oligodendrocyte
43252968124,#WM #glial #oligodendrocyte
43253887474,#WM #glial #oligodendrocyte
43264560495,#WM #glial #oligodendrocyte
43264749733,#WM #glial #oligodendrocyte
43265948078,#WM #glial #oligodendrocyte
43266764041,#WM #glial #oligodendrocyte
43266808476,#WM #glial #oligodendrocyte
43266925434,#WM #glial #oligodendrocyte
43269889040,#WM #glial #oligodendrocyte
43279497711,#WM #glial #oligodendrocyte
43279542119,#WM #glial #oligodendrocyte
43279686001,#WM #glial #oligodendrocyte
43279979517,#WM #glial #oligodendrocyte
43280738463,#WM #glial #oligodendrocyte
43280855233,#WM #glial #oligodendrocyte
43280985176,#WM #glial #oligodendrocyte
43281291965,#WM #glial #oligodendrocyte
43281336219,#WM #glial #oligodendrocyte
43281760722,#WM #glial #oligodendrocyte
43281774947,#WM #glial #oligodendrocyte
43281804247,#WM #glial #oligodendrocyte
43293982423,#WM #glial #oligodendrocyte
43294200926,#WM #glial #oligodendrocyte
43294653325,#WM #glial #oligodendrocyte
43294668181,#WM #glial #oligodendrocyte
43294740147,#WM #glial #oligodendrocyte
43295455306,#WM #glial #oligodendrocyte
43295952983,#WM #glial #oligodendrocyte
43295982346,#WM #glial #oligodendrocyte
43296727465,#WM #glial #oligodendrocyte
43296740534,#WM #glial #oligodendrocyte
43308859089,#WM #glial #oligodendrocyte
43309239081,#WM #glial #oligodendrocyte
43309311307,#WM #glial #oligodendrocyte
43310188013,#WM #glial #oligodendrocyte
43310290904,#WM #glial #oligodendrocyte
43310596340,#WM #glial #oligodendrocyte
43310802563,#WM #glial #oligodendrocyte
43311079674,#WM #glial #oligodendrocyte
43312291796,#WM #glial #oligodendrocyte
47317914686,#L4 #glial #microglia/opc
47330427911,#L4 #glial #microglia/opc
47346911978,#L4 #glial #microglia/opc
47359848903,#L4 #glial #microglia/opc
47360388080,#L4 #glial #microglia/opc
47446345280,#L4 #glial #microglia/opc
47548756320,#L4 #glial #microglia/opc
47607540536,#L4 #glial #microglia/opc
47636844586,#L4 #glial #microglia/opc
47651211499,#L4 #glial #microglia/opc
47694357792,#L4 #glial #microglia/opc
47695862100,#L4 #glial #microglia/opc
47884608691,#L4 #glial #microglia/opc
47929521396,#L4 #glial #microglia/opc
48002920842,#L4 #glial #microglia/opc
48015959154,#L4 #glial #microglia/opc
48031903304,#L4 #glial #microglia/opc
48059309894,#L4 #glial #microglia/opc
48104397423,#L4 #glial #microglia/opc
48191886078,#L4 #glial #microglia/opc
48395293082,#L4 #glial #microglia/opc
48481920514,#L4 #glial #microglia/opc
48555072615,#L4 #glial #microglia/opc
48614745837,#L4 #glial #microglia/opc
48629273615,#L4 #glial #microglia/opc
48731378843,#L4 #glial #microglia/opc
48789111254,#L4 #glial #microglia/opc
48963183568,#L4 #glial #microglia/opc
48992854042,#L4 #glial #microglia/opc
49051885812,#L4 #glial #microglia/opc
49197297272,#L4 #glial #microglia/opc
49270418193,#L4 #glial #microglia/opc
49386057573,#L4 #glial #microglia/opc
49414910471,#L4 #glial #microglia/opc
49662761528,#L4 #glial #microglia/opc
50027524308,#L4 #glial #microglia/opc
50099419469,#L4 #glial #microglia/opc
50099828521,#L4 #glial #microglia/opc
50099974220,#L4 #glial #microglia/opc
50129249226,#L4 #glial #microglia/opc
50290255720,#L4 #glial #microglia/opc
50318522266,#L4 #glial #microglia/opc
50362122151,#L4 #glial #microglia/opc
50434628984,#L4 #glial #microglia/opc
50522629767,#L4 #glial #microglia/opc
50712456718,#L4 #glial #microglia/opc
50726854065,#L4 #glial #microglia/opc
51076241489,#L4 #glial #microglia/opc
51148998256,#L4 #glial #microglia/opc
51163219153,#L4 #glial #microglia/opc
51164270194,#L4 #glial #microglia/opc
51265280408,#L4 #glial #microglia/opc
51396266329,#L4 #glial #microglia/opc
55395421867,#L4 #glial #microglia/opc
55511631449,#L4 #glial #microglia/opc
55526159604,#L4 #glial #microglia/opc
55541125082,#L4 #glial #microglia/opc
55541285763,#L4 #glial #microglia/opc
55730674230,#L4 #glial #microglia/opc
55818792410,#L4 #glial #microglia/opc
55847540842,#L4 #glial #microglia/opc
55860872556,#L4 #glial #microglia/opc
55948930895,#L4 #glial #microglia/opc
55962290650,#L4 #glial #microglia/opc
56007392990,#L4 #glial #microglia/opc
56037062449,#L4 #glial #microglia/opc
56066351801,#L4 #glial #microglia/opc
56108782063,#L4 #glial #microglia/opc
56152045451,#L4 #glial #microglia/opc
56194474579,#L4 #glial #microglia/opc
56197410431,#L4 #glial #microglia/opc
56299865709,#L4 #glial #microglia/opc
56343610259,#L4 #glial #microglia/opc
56386945009,#L4 #glial #microglia/opc
56445788079,#L4 #glial #microglia/opc
56473120503,#L4 #glial #microglia/opc
56473792924,#L4 #glial #microglia/opc
56502410799,#L4 #glial #microglia/opc
56531947790,#L4 #glial #microglia/opc
56794664135,#L4 #glial #microglia/opc
56852251269,#L4 #glial #microglia/opc
56908698505,#L4 #glial #microglia/opc
56924788477,#L4 #glial #microglia/opc
56955450456,#L4 #glial #microglia/opc
57042106407,#L4 #glial #microglia/opc
57043158433,#L4 #glial #microglia/opc
57217377697,#L4 #glial #microglia/opc
57245294780,#L4 #glial #microglia/opc
57275985245,#L4 #glial #microglia/opc
57276234667,#L4 #glial #microglia/opc
57305158967,#L4 #glial #microglia/opc
57406957485,#L4 #glial #microglia/opc
57625081414,#L4 #glial #microglia/opc
57712264170,#L4 #glial #microglia/opc
57727638638,#L4 #glial #microglia/opc
58046845800,#L4 #glial #microglia/opc
58062234896,#L4 #glial #microglia/opc
58105103431,#L4 #glial #microglia/opc
58105366801,#L4 #glial #microglia/opc
58280097158,#L4 #glial #microglia/opc
58892681542,#L4 #glial #microglia/opc
59081341550,#L4 #glial #microglia/opc
59402198274,#L4 #glial #microglia/opc
59432276073,#L4 #glial #microglia/opc
59578038388,#L4 #glial #microglia/opc
59766566545,#L4 #glial #microglia/opc
59810836619,#L4 #glial #microglia/opc
60246778856,#L4 #glial #microglia/opc
60306248240,#L4 #glial #microglia/opc
64188027323,#L4 #glial #microglia/opc
64246139163,#L4 #glial #microglia/opc
64421598311,#L4 #glial #microglia/opc
64449354699,#L4 #glial #microglia/opc
64494020581,#L4 #glial #microglia/opc
64594840038,#L4 #glial #microglia/opc
64609264932,#L4 #glial #microglia/opc
64770343925,#L4 #glial #microglia/opc
64830076623,#L4 #glial #microglia/opc
64858139752,#L4 #glial #microglia/opc
64917419924,#L4 #glial #microglia/opc
64929800786,#L4 #glial #microglia/opc
64930852440,#L4 #glial #microglia/opc
65004178827,#L4 #glial #microglia/opc
65120664748,#L4 #glial #microglia/opc
65163797062,#L4 #glial #microglia/opc
65279787188,#L4 #glial #microglia/opc
65383964751,#L4 #glial #microglia/opc
65398011089,#L4 #glial #microglia/opc
65412408021,#L4 #glial #microglia/opc
65514060010,#L4 #glial #microglia/opc
65514498478,#L4 #glial #microglia/opc
65542284366,#L4 #glial #microglia/opc
65542823267,#L4 #glial #microglia/opc
65587649522,#L4 #glial #microglia/opc
65718970799,#L4 #glial #microglia/opc
65849314197,#L4 #glial #microglia/opc
65892999949,#L4 #glial #microglia/opc
66052603704,#L4 #glial #microglia/opc
66052808565,#L4 #glial #microglia/opc
66228312054,#L4 #glial #microglia/opc
66272509252,#L4 #glial #microglia/opc
66389083656,#L4 #glial #microglia/opc
66416985772,#L4 #glial #microglia/opc
66505395275,#L4 #glial #microglia/opc
66534772453,#L4 #glial #microglia/opc
66650339081,#L4 #glial #microglia/opc
66651477995,#L4 #glial #microglia/opc
66753203126,#L4 #glial #microglia/opc
66782010743,#L4 #glial #microglia/opc
66854811412,#L4 #glial #microglia/opc
66883050022,#L4 #glial #microglia/opc
67131208724,#L4 #glial #microglia/opc
67175376830,#L4 #glial #microglia/opc
67262120812,#L4 #glial #microglia/opc
67263507758,#L4 #glial #microglia/opc
67277101446,#L4 #glial #microglia/opc
67350559463,#L4 #glial #microglia/opc
67583620800,#L4 #glial #microglia/opc
67860499490,#L4 #glial #microglia/opc
67976737790,#L4 #glial #microglia/opc
68064255637,#L4 #glial #microglia/opc
68224429911,#L4 #glial #microglia/opc
68238577862,#L4 #glial #microglia/opc
68383886964,#L4 #glial #microglia/opc
68689806841,#L4 #glial #microglia/opc
68836532550,#L4 #glial #microglia/opc
68952478924,#L4 #glial #microglia/opc
68995770301,#L4 #glial #microglia/opc
69024958275,#L4 #glial #microglia/opc
69025833882,#L4 #glial #microglia/opc
69200009020,#L4 #glial #microglia/opc
69301720518,#L4 #glial #microglia/opc
69315999129,#L4 #glial #microglia/opc
73052862792,#L4 #glial #microglia/opc
73096373557,#L4 #glial #microglia/opc
73431364520,#L4 #glial #microglia/opc
73473984583,#L4 #glial #microglia/opc
73517816704,#L4 #glial #microglia/opc
73532563375,#L4 #glial #microglia/opc
73577316640,#L4 #glial #microglia/opc
73706870178,#L4 #glial #microglia/opc
73737664480,#L4 #glial #microglia/opc
73794330156,#L4 #glial #microglia/opc
73808596072,#L4 #glial #microglia/opc
73822991851,#L4 #glial #microglia/opc
73953934390,#L4 #glial #microglia/opc
74058624077,#L4 #glial #microglia/opc
74130445381,#L4 #glial #microglia/opc
74189842801,#L4 #glial #microglia/opc
74481469172,#L4 #glial #microglia/opc
74510466154,#L4 #glial #microglia/opc
74626208717,#L4 #glial #microglia/opc
74685211122,#L4 #glial #microglia/opc
74700994738,#L4 #glial #microglia/opc
74715011404,#L4 #glial #microglia/opc
74801420611,#L4 #glial #microglia/opc
74816999806,#L4 #glial #microglia/opc
74918753710,#L4 #glial #microglia/opc
74947620462,#L4 #glial #microglia/opc
75165423617,#L4 #glial #microglia/opc
75369793903,#L4 #glial #microglia/opc
75531411715,#L4 #glial #microglia/opc
75894524674,#L4 #glial #microglia/opc
75953541703,#L4 #glial #microglia/opc
76171505318,#L4 #glial #microglia/opc
76332218214,#L4 #glial #microglia/opc
76419225687,#L4 #glial #microglia/opc
76506363980,#L4 #glial #microglia/opc
76580391177,#L4 #glial #microglia/opc
76666858161,#L4 #glial #microglia/opc
76915280555,#L4 #glial #microglia/opc
77016159135,#L4 #glial #microglia/opc
77264244064,#L4 #glial #microglia/opc
77264930727,#L4 #glial #microglia/opc
77351630758,#L4 #glial #microglia/opc
77526886728,#L4 #glial #microglia/opc
78080687791,#L4 #glial #microglia/opc
78138784626,#L4 #glial #microglia/opc
78255417735,#L4 #glial #microglia/opc
78268938380,#L4 #glial #microglia/opc
78284079728,#L4 #glial #microglia/opc
78342469168,#L4 #glial #microglia/opc
82210727966,#L4 #glial #microglia/opc
82239389271,#L4 #glial #microglia/opc
82340180242,#L4 #glial #microglia/opc
82354079980,#L4 #glial #microglia/opc
82385266829,#L4 #glial #microglia/opc
82458170790,#L4 #glial #microglia/opc
82544316378,#L4 #glial #microglia/opc
82559749689,#L4 #glial #microglia/opc
82604326149,#L4 #glial #microglia/opc
82689246321,#L4 #glial #microglia/opc
82703948017,#L4 #glial #microglia/opc
82746657749,#L4 #glial #microglia/opc
82748146561,#L4 #glial #microglia/opc
82834000715,#L4 #glial #microglia/opc
83112514438,#L4 #glial #microglia/opc
83375978325,#L4 #glial #microglia/opc
83419909776,#L4 #glial #microglia/opc
83420318519,#L4 #glial #microglia/opc
83449388533,#L4 #glial #microglia/opc
83681763392,#L4 #glial #microglia/opc
83885622528,#L4 #glial #microglia/opc
84526621004,#L4 #glial #microglia/opc
84585769789,#L4 #glial #microglia/opc
84861509324,#L4 #glial #microglia/opc
84861625849,#L4 #glial #microglia/opc
85182644030,#L4 #glial #microglia/opc
85517954981,#L4 #glial #microglia/opc
85518393995,#L4 #glial #microglia/opc
85736226587,#L4 #glial #microglia/opc
85779458998,#L4 #glial #microglia/opc
85809098792,#L4 #glial #microglia/opc
85998854733,#L4 #glial #microglia/opc
86611059922,#L4 #glial #microglia/opc
86843740790,#L4 #glial #microglia/opc
87033043253,#L4 #glial #microglia/opc
90988367361,#L4 #glial #microglia/opc
91161460985,#L4 #glial #microglia/opc
91455044386,#L4 #glial #microglia/opc
91483545226,#L4 #glial #microglia/opc
91557090510,#L4 #glial #microglia/opc
91657078239,#L4 #glial #microglia/opc
91804066495,#L4 #glial #microglia/opc
91920597345,#L4 #glial #microglia/opc
92139217457,#L4 #glial #microglia/opc
92562383401,#L4 #glial #microglia/opc
92882233475,#L4 #glial #microglia/opc
92955501455,#L4 #glial #microglia/opc
92970349685,#L4 #glial #microglia/opc
93377864030,#L4 #glial #microglia/opc
94135232394,#L4 #glial #microglia/opc
94979871118,#L4 #glial #microglia/opc
95330630816,#L4 #glial #microglia/opc
95432078232,#L4 #glial #microglia/opc
95577476248,#L4 #glial #microglia/opc
95578278893,#L4 #glial #microglia/opc
2727846766,#L4 #glial #microglia/opc #c-shaped
2830083717,#L4 #glial #microglia/opc #c-shaped
3107254837,#L4 #glial #microglia/opc #c-shaped
3134529295,#L4 #glial #microglia/opc #c-shaped
3441310157,#L4 #glial #microglia/opc #c-shaped
3790756694,#L4 #glial #microglia/opc #c-shaped
3907609158,#L4 #glial #microglia/opc #c-shaped
3922224227,#L4 #glial #microglia/opc #c-shaped
4228392353,#L4 #glial #microglia/opc #c-shaped
4242934704,#L4 #glial #microglia/opc #c-shaped
4812738540,#L4 #glial #microglia/opc #c-shaped
5380089329,#L4 #glial #microglia/opc #c-shaped
5438683157,#L4 #glial #microglia/opc #c-shaped
21609568450,#L4 #glial #microglia/opc #c-shaped
29484283428,#L4 #glial #microglia/opc #c-shaped
29775616038,#L4 #glial #microglia/opc #c-shaped
29790640665,#L4 #glial #microglia/opc #c-shaped
37854452166,#L4 #glial #microglia/opc #c-shaped
37854466335,#L4 #glial #microglia/opc #c-shaped
38305724497,#L4 #glial #microglia/opc #c-shaped
38392659276,#L4 #glial #microglia/opc #c-shaped
38467474614,#L4 #glial #microglia/opc #c-shaped
38509935088,#L4 #glial #microglia/opc #c-shaped
38538845404,#L4 #glial #microglia/opc #c-shaped
38625953888,#L4 #glial #microglia/opc #c-shaped
38654645626,#L4 #glial #microglia/opc #c-shaped
38670151149,#L4 #glial #microglia/opc #c-shaped
38713808277,#L4 #glial #microglia/opc #c-shaped
38816745610,#L4 #glial #microglia/opc #c-shaped
38931991391,#L4 #glial #microglia/opc #c-shaped
39705989889,#L4 #glial #microglia/opc #c-shaped
41277773098,#L4 #glial #microglia/opc #c-shaped
41293528261,#L4 #glial #microglia/opc #c-shaped
41700252632,#L4 #glial #microglia/opc #c-shaped
47434343038,#L4 #glial #microglia/opc #c-shaped
47898668875,#L4 #glial #microglia/opc #c-shaped
48017565307,#L4 #glial #microglia/opc #c-shaped
48657629333,#L4 #glial #microglia/opc #c-shaped
56341960301,#L4 #glial #microglia/opc #c-shaped
57580680017,#L4 #glial #microglia/opc #c-shaped
65003725995,#L4 #glial #microglia/opc #c-shaped
65323590435,#L4 #glial #microglia/opc #c-shaped
83025549699,#L4 #glial #microglia/opc #c-shaped
83259181778,#L4 #glial #microglia/opc #c-shaped
91876225272,#L4 #glial #microglia/opc #c-shaped
2873097919,#L4 #blood-vessel-cell
5408751336,#L4 #blood-vessel-cell
5744194328,#L4 #blood-vessel-cell
13968135225,#L4 #blood-vessel-cell
32631424667,#L4 #blood-vessel-cell
33491277428,#L4 #blood-vessel-cell
38042804708,#L4 #blood-vessel-cell
38946431860,#L4 #blood-vessel-cell
39588963508,#L4 #blood-vessel-cell
42152488765,#L4 #blood-vessel-cell
64332911418,#L4 #blood-vessel-cell
65369072585,#L4 #blood-vessel-cell
73706578776,#L4 #blood-vessel-cell
74190835688,#L4 #blood-vessel-cell
74218913405,#L4 #blood-vessel-cell
77598927705,#L4 #blood-vessel-cell
78372006559,#L4 #blood-vessel-cell
82514560455,#L4 #blood-vessel-cell
83143557729,#L4 #blood-vessel-cell
84439117179,#L4 #blood-vessel-cell
94397729905,#L4 #blood-vessel-cell
3512899829,#L5 #unknown-type
3585510736,#L5 #unknown-type
3630670158,#L5 #unknown-type
3759743303,#L5 #unknown-type
3819418478,#L5 #unknown-type
3964565779,#L5 #unknown-type
4024561942,#L5 #unknown-type
4166907370,#L5 #unknown-type
4168907659,#L5 #unknown-type
4299031037,#L5 #unknown-type
4314144304,#L5 #unknown-type
4458927240,#L5 #unknown-type
4502510996,#L5 #unknown-type
4546883598,#L5 #unknown-type
4577400281,#L5 #unknown-type
4808461247,#L5 #unknown-type
4852861519,#L5 #unknown-type
4897190036,#L5 #unknown-type
5101371276,#L5 #unknown-type
5175470732,#L5 #unknown-type
